home,dir_name,author,year,title
.,DWV2NRT3,Zhao et al.,2019,Volumetric Measurements Of A Self-Similar Adverse 
.,RVT3FGPV,Zhao et al.,2019,Heteroatom‐Doped Mose 2 Nanosheets With
.,GLC9AF3I,Zhi et al.,2019,Impact Of Interfacial Electron Transfer On Electro
.,TQBCFQVI,Zhou et al.,2019,Silicon Nanocages For Selective Carbon Dioxide Con
.,RIKJG5B3,Zhu et al.,2019,Unusual Synergistic Effect In Layered Ruddlesden−P
.,7RV84TZQ,Zuo et al.,2019,Efficient Photocatalytic Hydrogen Peroxide Product
.,4BCJZQCD,Abbott et al.,2020,A Guide To Ligo–Virgo Detector Noise And Extractio
.,C6USREAW,Abbott et al.,2020,Gw190425 Observation Of A Compact Binary Coalesce
.,SPFDI36N,Abbott et al.,2020,Gw190814 Gravitational Waves From The Coalescence
.,AWAU3DXW,Abbott et al.,2020,Optically Targeted Search For Gravitational Waves 
.,LJL7H6DG,Abbott et al.,2020,Gw190412 Observation Of A Binary-Black-Hole Coale
.,9GH2VMA5,Abbott et al.,2020,Model Comparison From Ligo–Virgo Data On Gw170817’
.,6H2VV5JI,Abreu et al.,2020,Polymerization Of Vinyl Chloride At Ambient Temper
.,85Q24BJ5,Acharyya et al.,2020,Quantifying The Effects Of Spatial Resolution And 
.,PNG43Q7X,Agostino and Pohl,2020,The Structural Biology Of Canonical Wnt Signalling
.,GIS69XPF,Ahmad et al.,2020,Hybrid Low‐Dimensional Carbon Allotropes Formed In
.,NZP5IG6C,Albani et al.,2020,Ever-Est The Platform Allowing Scientists To Cros
.,9DT4AD4P,Alberello et al.,2020,Drift Of Pancake Ice Floes In The Winter Antarctic
.,RVNGNPPN,Alexander et al.,2020,Global Inorganic Nitrate Production Mechanisms Co
.,HTCFNMVQ,Allison et al.,2020,Flash Early Science – Discovery Of An Intervening 
.,GXCV2RYL,Alsaif et al.,2020,Upper Plate Deformation And Trench Retreat Modulat
.,SVAVE5SV,Anggayasti et al.,2020,The Acidic Tail Of Hmgb1 Regulates Its Secondary S
.,TQ2KK3TW,Anzellini et al.,2020,Author Correction Thermal Equation Of State Of Ru
.,6VRGX53I,Araño et al.,2020,Editors’ Choice—Understanding The Superior Cycling
.,P9V3IPEZ,Armijos-Abendaño et al.,2020,Structure And Kinematics Of Shocked Gas In Sgr B2
.,GIVNASKU,Armillotta et al.,2020,The Life Cycle Of The Central Molecular Zone – Ii.
.,LNTYRUTC,Awoonor‐Williams et al.,2020,Quantum Chemical Methods For Modeling Covalent Mod
.,FLEL2995,Bachman et al.,2020,Particle‐Based Lagrangian Filtering For Locating W
.,RTMYMTAB,Badia and Martín,2020,A Tutorial-Driven Introduction To The Parallel Fin
.,J7HVINBA,Badia and Verdugo,2020,Gridap An Extensible Finite Element Toolbox In Ju
.,I6FGLHMI,Badia et al.,2020,A Generic Finite Element Framework On Parallel Tre
.,XTKQDEX2,Badia et al.,2020,On Differentiable Local Bounds Preserving Stabiliz
.,GRNA6KV3,Bai et al.,2020,Measure The Impact Of Institution And Paper Via In
.,E88TPCRA,Bai et al.,2020,Quantifying Success In Science An Overview
.,MZZK2D47,Bakhuis et al.,2020,Controlling Secondary Flow In Taylor–Couette Turbu
.,TDVXN2GP,Baktash et al.,2020,Shaping The Future Of Solid‐State Electrolytes Thr
.,5AIJMJLW,Baktash et al.,2020,Diffusion Of Lithium Ions In Lithium-Argyrodite So
.,YARKYGLT,Banda-Barragán et al.,2020,Shock–Multicloud Interactions In Galactic Outflows
.,YCKLE3BG,Banerjee et al.,2020,Effects Of Spin-Orbit-Interaction-Activated Interc
.,NJNVDZ8L,Barnes et al.,2020,Which Feedback Mechanisms Dominate In The High-Pre
.,VKIU4SE5,Bathellier et al.,2020,"Ribulose 1,5-Bisphosphate Carboxylaseoxygenase Ac"
.,2SNCQJPP,Bayer et al.,2020,Author Correction Plant Pan-Genomes Are The New R
.,W8TUNB3Y,Beardsley et al.,2020,Science With The Murchison Widefield Array Phase 
.,Q8VLCH5F,Beaton et al.,2020,Two-Dimensional Interacting Self-Avoiding Walks N
.,K4IX6AF8,Beattie and Federrath,2020,Filaments And Striations Anisotropies In Observed
.,YGEIG224,Beattie et al.,2020,"Magnetic Field Fluctuations In Anisotropic, Supers"
.,9LCQV8F4,Beck et al.,2020,Global Fully Distributed Parameter Regionalization
.,38ANGS36,Belczynski et al.,2020,The Formation Of A 70 M ⊙ Black 
.,74DF26Z7,Bergen et al.,2020,Curved Or Linear Predicting The 3‐Dimensional Str
.,GMIJ7CVT,Berghout et al.,2020,Calculation Of The Mean Velocity Profile For Stron
.,YKQ7ATXE,Bhujel et al.,2020,Gas Phase Reactions Of Iodide And Bromide Anions W
.,ACZMCD63,Biddle et al.,2020,Visualization Of Center Vortex Structure
.,XSDMQ8ZE,Bignell et al.,2020,Magnetic Polarizability Of The Nucleon Using A Lap
.,GT22WQNB,Bignell et al.,2020,Pion Magnetic Polarisability Using The Background 
.,FTEW3ALJ,Boedhoe et al.,2020,"Subcortical Brain Volume, Regional Cortical Thickn"
.,GM4GRDY5,Boittier et al.,2020,Assessing Molecular Docking Tools To Guide Targete
.,SEZCKLKD,Bolst et al.,2020,Validation Of Geant4 For Silicon Microdosimetry In
.,E2SAWM3T,Bond et al.,2020,The Magnetised Richtmyer–Meshkov Instability In Tw
.,I6S2NJB4,Bonilla and Badia,2020,Monotonicity-Preserving Finite Element Schemes Wit
.,WKELBV48,Boon et al.,2020,Stabilization Of Aragonite Role Of Mg 2+Su
.,73UQJ83E,Bourgeois et al.,2020,Transforming Solid-State Precipitates Via Excess V
.,4PWA8CLB,Bouwhuis et al.,2020,A Search For Fast-Radio-Burst-Like Emission From 
.,MNF3NN62,Brøns et al.,2020,Vorticity Generation And Conservation For Two-Dime
.,G3V3KRLY,Brown et al.,2020,Front Cover Defect Engineering For Photocatalysis
.,AIIW82KW,Brugman et al.,2020,Calcite (104) Surface–Electrolyte Structure A 3d 
.,ZNKVX8P4,Bu et al.,2020,Design Of Two-Dimensional Carbon-Nitride Structure
.,SZVVPKU2,Bulla et al.,2020,White Dwarf Deflagrations For Type Iax Supernovae
.,HTTUW5P9,Burkhart et al.,2020,The Catalogue For Astrophysical Turbulence Simulat
.,XY6MQF85,Burrell et al.,2020,Anthropogenic Climate Change Has Driven Over 5 Mil
.,GDQ8FHLU,Buyan et al.,2020,"Piezo1 Forms Specific, Functionally Important Inte"
.,WC9DGZL6,Cairns et al.,2020,Comprehensive Characterization Of Solar Eruptions 
.,4P9WMWPB,Camphausen et al.,2020,Observation Of Near-Infrared Sub-Poissonian Photon
.,PE59CVXW,Cañas et al.,2020,From Stellar Haloes To Intracluster Light The Phy
.,BNN2JY54,Cantila et al.,2020,Recent Findings Unravel Genes And Genetic Factors 
.,F6Q92YC3,Capitanio,2020,Current Deformation In The Tibetan Plateau A Stre
.,8V3RY9LU,Carter et al.,2020,A Neuroethics Framework For The Australian Brain I
.,TJIFCT6R,Casanova-Páez and Goerigk,2020,"Assessing The Tamm–Dancoff Approximation, Singlet–"
.,FYLHGP57,Cavicchia et al.,2020,Future Changes In The Occurrence Of Hybrid Cyclone
.,K4EUBSH2,Chauhan et al.,2020,The Physical Drivers Of The Atomic Hydrogen–Halo M
.,7EHM9K8N,Chen et al.,2020,How Accurate Are Approximate Quantum Chemical Meth
.,23RIF4X7,Chen et al.,2020,The Dynamic Evolution Of Compaction Bands In Highl
.,A6L24VAZ,Chen et al.,2020,Giant Tuning Of Ferroelectricity In Single Crystal
.,354L8X2Y,Cheong et al.,2020,"Slow-, Tight-Binding Inhibition Of Cyp17a1 By Abir"
.,WTP3HTG9,Chew et al.,2020,Biochar-Based Fertilizer Supercharging Root Membr
.,KN5JBD38,Cohen et al.,2020,A General Spectral Decomposition Of Causal Influen
.,DTXGLXTF,Collins et al.,2020,Electronic Band Structure Of In-Plane Ferroelectri
.,32ZFHQCK,Cook et al.,2020,Searching For Dark Matter Signals From Local Dwarf
.,3IQVJYD4,Cottle et al.,2020,The Launching Of Cold Clouds By Galaxy Outflows. I
.,DK63M548,Crumbaker et al.,2020,The Impact Of Whole Genome Data On Therapeutic Dec
.,R9WPBNUM,Cui et al.,2020,Controlled Hydrogenation Into Defective Interlayer
.,7F2XYEXJ,Daiyan et al.,2020,Uncovering Atomic‐Scale Stability And Reactivity I
.,8Q2F8BG6,Darwell et al.,2020,Genomic And Phenomic Analysis Of Island Ant Commun
.,C7JJCYAT,Dasgupta et al.,2020,"Borane-Catalyzed Stereoselective C–H Insertion, Cy"
.,7VKVQRVV,Davidson et al.,2020,A Multiple-Response Frequency-Tagging Paradigm Mea
.,FN9W2TK7,Davidson et al.,2020,"The Ssvep Tracks Attention, Not Consciousness, Dur"
.,YUSE2N9Q,de los Reyes et al.,2020,Manganese Indicates A Transition From Sub- To Near
.,GNB6Y3G2,Dekker,2020,Social Data Cessda Best Practices
.,5G6ZLAI3,Del Olmo et al.,2020,Mixed Ionic-Electronic Conductors Based On Pedotp
.,U8YZQC2H,Delgado-Friedrichs et al.,2020,Pi-Line Difference For Alignment And Motion-Correc
.,9D3VMDKW,Demetriou et al.,2020,Forced Retirement Transition A Narrative Case Stu
.,N5U4FUV3,Demir and Searles,2020,Investigation Of The Ionic Liquid Graphene Electri
.,DBPRW9IQ,DeMott et al.,2020,3d Electron Backscatter Diffraction Study Of Α Lat
.,Z2UEGTYI,Deplazes et al.,2020,The Unusual Conformation Of Cross‐Strand Disulfide
.,3TEUQVR5,Deplazes et al.,2020,Effect Of H 3 O + On The Str
.,M3NBTXEU,Devillepoix et al.,2020,A Global Fireball Observatory
.,7DMSIAF5,Di Virgilio et al.,2020,Climate Change Significantly Alters Future Wildfir
.,C36HA9NK,Doan et al.,2020,Electrostatic Activation Of Tetrazoles
.,Y64JXYS3,Dolatabadian et al.,2020,Characterization Of Disease Resistance Genes In Th
.,C9KK7P7P,Du et al.,2020,Pressure Reduction Mechanism And Effect Of Working
.,4MEVDSPB,Eitner et al.,2020,Observational Constraints On The Origin Of The Ele
.,WKH8JEIG,Eshetu et al.,2020,Electrolytes And Interphases In Sodium‐Based Recha
.,5YW7LAHB,Fadaeiazar et al.,2020,Fourier Amplitude Distribution And Intermittency I
.,6XAELR75,Feng et al.,2020,The Improved Assembly Of 7dl Chromosome Provides I
.,Q5E7NBSS,Field et al.,2020,Canfam_gsd De Novo Chromosome-Length Genome Assem
.,HLX9MKSF,Fiorentini et al.,2020,Bushveld Superplume Drove Proterozoic Magmatism An
.,2D3QWTFY,Francis et al.,2020,On The Crucial Role Of Atmospheric Rivers In The T
.,FJ3GUPCD,Fu et al.,2020,Low‐Fouling Fluoropolymers For Bioconjugation And 
.,I5QDYT2F,Fuhrer and Medhekar,2020,Dirac-Point Photocurrents Due To The Photothermoel
.,E84FY78G,Fujimoto et al.,2020,Formation And Evolution Of The Local Interstellar 
.,5XW7GUIY,Fujimoto et al.,2020,Distribution And Kinematics Of 26al In The Galacti
.,FSK5Y4QI,Galvin et al.,2020,Using Molecular Dynamics To Predict The Solidus An
.,KACGMWKT,Gao et al.,2020,"Revealing The Interplay Between Charge Transport, "
.,UTEBSYD8,Gao et al.,2020,A Numerical Investigation Of The Effect Of Dust La
.,48B9GL7M,Gao et al.,2020,Exploration Of The Dehydrogenation Pathways Of Amm
.,DW52CLBL,Gao et al.,2020,Effect Of The Vortex Formed By The Electrohydrodyn
.,IPCSDP2L,Gao et al.,2020,The Galah Survey A New Constraint On Cosmological
.,V76DGV6U,García et al.,2020,S Iestasp
.,XJH4RD48,Garel et al.,2020,Using Thermo-Mechanical Models Of Subduction To Co
.,3SJXKMW4,Garrick et al.,2020,Exact Generalized Kohn-Sham Theory For Hybrid Func
.,IZ2SBWZR,Genc et al.,2020,Longitudinal Patterns Of White Matter Fibre Densit
.,W3C7VJII,Gentry et al.,2020,Momentum Injection By Clustered Supernovae Testin
.,5YX6V49G,Giacintucci et al.,2020,Discovery Of A Giant Radio Fossil In The Ophiuchus
.,C7I9DKJQ,Golicz et al.,2020,Rice 3d Chromatin Structure Correlates With Sequen
.,ZAJWP823,Gong et al.,2020,Shiny-Sosv A Web-Based Performance Calculator For
.,CEYYN89I,Goujon et al.,2020,Macrophase-Separated Organic Ionic Plastic Crystal
.,G9ARD3HV,Gould,2020,Approximately Self-Consistent Ensemble Density Fun
.,28YJG44W,Gould and Pittalis,2020,Density-Driven Correlations In Ensemble Density Fu
.,T97SCQGM,Gould et al.,2020,What Do We Learn From The Classical Turning Surfac
.,2N9PG2US,Greig et al.,2020,Exploring Reionization And High- Z Galaxy O
.,T2AJEAYF,Griffiths et al.,2020,Atomistic Insights Into Photoprotein Formation Co
.,WDNU7PIW,Grimmett et al.,2020,The Chemical Evolution Of Iron-Peak Elements With 
.,PZD77SPT,Gronow et al.,2020,Sne Ia From Double Detonations Impact Of Core-She
.,6U2JS97E,Gross et al.,2020,Amplified Warming Of Seasonal Cold Extremes Relati
.,2YJXW4A7,Gruenpeter et al.,2020,M2.15 Assessment Report On 'Fairness Of Software'
.,B96GP74M,Grundmann et al.,2020,Revealing The Two-Electron Cusp In The Ground Stat
.,FVSHC3S8,Guan et al.,2020,Yttrium Complexation And Hydration In Chloride-Ric
.,M878PGK4,Guan et al.,2020,"The Microstructure, Antimicrobial Properties, And "
.,IQ48LW9E,Gysi et al.,2020,Advances In Numerical Simulations Of Hydrothermal 
.,CMIC5LEX,Ha et al.,2020,An Investigation Of Commercial Carbon Air Cathode 
.,D58STAL3,Hackenberg et al.,2020,Identification And Qtl Mapping Of Resistance To Tu
.,U5IUKWHN,Hague et al.,2020,Sea Level Rise Driving Increasingly Predictable Co
.,D3YLH7EW,Halilov et al.,2020,Optimized Ni 1−X Al X O Hole
.,MQ9KANDE,Hamburg et al.,2020,A Joint Fermi-Gbm And Ligovirgo Analysis Of Compa
.,MTAFPQJT,Hamilton et al.,2020,Electron-Impact Excitation Of The ( 5 S 2 5 P ) P 
.,YDHIL65D,Hanlon et al.,2020,Diamond Nanopillar Arrays For Quantum Microscopy O
.,9T9SUYND,Haque et al.,2020,First-Principles Prediction Of Large Thermoelectri
.,9TCLDZ44,Harborne et al.,2020,Recovering Λr And Vσ From Seeing-Dominated Ifs Da
.,I3KZ54GZ,Harborne et al.,2020,Simspinsp
.,PYVMU8ZQ,Harjes et al.,2020,Fair Digital Objects In Environmental And Life Sci
.,HD3Z3Q4T,Hauser et al.,2020,A Weather System Perspective On Winter–Spring Rain
.,MD9TYNLQ,Hayashida et al.,2020,Background Nutrient Concentration Determines Phyto
.,T3L5SQ63,Hayashida et al.,2020,Insights Into Projected Changes In Marine Heatwave
.,KGZ87KYE,Haydon et al.,2020,An Uncertainty Principle For Star Formation – Iii.
.,Q2Y659BZ,Haydon et al.,2020,An Uncertainty Principle For Star Formation – V. T
.,6CKR2JLD,He et al.,2020,Atomically Dispersed Asymmetric Cu–B Pair On 2d Ca
.,6VWSZRCX,He et al.,2020,Chiral Extrapolation Of The Magnetic Polarizabilit
.,4GI83V8H,Heinke et al.,2020,The X-Ray Emissivity Of Low-Density Stellar Popula
.,3DYXCAZL,Heyer et al.,2020,Author Correction Diagnosis Of Fusion Genes Using
.,6CXDQZ97,Hobbs et al.,2020,An Ultra-Wide Bandwidth (704 To 4 032 Mhz) Receive
.,6TZMURNR,Hobeichi et al.,2020,Conserving Land–Atmosphere Synthesis Suite (Class)
.,PN689N2B,Hogg and Gayen,2020,Ocean Gyres Driven By Surface Buoyancy Forcing
.,EZYYZHDE,Hoogman et al.,2020,Consortium Neuroscience Of Attention Deficithyper
.,89NIPXF7,Horsley et al.,2020,Rationally Designed Peptide-Based Inhibitor Of Aβ4
.,5HEMIS35,Hossain et al.,2020,The Role Of Sp-B 1–25 Peptides In Lung 
.,RPPPCBSC,Hou et al.,2020,A Transient Discrete Element Method‐Based Virtual 
.,JXQNDXLK,Hourahine et al.,2020,"Dftb+, A Software Package For Efficient Approximat"
.,8EZAHWTM,Hudson et al.,2020,A Semiconducting Cationic Square‐Grid Network With
.,GJBI6LBS,Huerlimann et al.,2020,Enhancing Tropical Conservation And Ecology Resear
.,6XSQ77TW,Hussain et al.,2020,Scalable Growth Of Single-Walled Carbon Nanotubes 
.,SXZZ82K6,Hussain et al.,2020,Genetic And Signalling Pathways Of Dry Fruit Size
.,5WV5ZR4G,Hussein et al.,2020,Halide Anion Triggered Reactions Of Michael Accept
.,MHCFA43C,Inakollu et al.,2020,Polarisable Force Fields What Do They Add In Biom
.,V5GURL9J,Incerti et al.,2020,Advances In Geant4 Applications In Medicine
.,RDVD9LD4,Jana et al.,2020,Photoinduced Proton‐Transfer Reactions For Mild O‐
.,BC3A9L83,Jansen-Sturgeon et al.,2020,Recreating The Osiris-Rex Slingshot Manoeuvre From
.,5U9VRFAN,Jenkins and Krenske,2020,Mechanistic Aspects Of Hydrosilanepotassium Te
.,W5Z97S73,Jiang and Arns,2020,A Pore‐Scale Upscaling Approach For Laminated Sand
.,VPKY5LZR,Jiang et al.,2020,The Effect Of Molybdenum On Precipitation Behaviou
.,QIMLY76F,Jiao et al.,2020,Polymorphism Of Low Dimensional Boron Nanomaterial
.,XNR3BKWX,Jin et al.,2020,Feedback Control Of Vortex Shedding Using A Resolv
.,LE4WWEZZ,Johnston et al.,2020,Multi-Epoch X-Ray Burst Modelling Mcmc With Large
.,NG3TG5H2,Jones et al.,2020,Molecular Evidence For Horizontal Transmission Of 
.,Q5HW2767,Joseph et al.,2020,Erratum Calibration And 21-Cm Power Spectrum Esti
.,LMHJESQG,Joseph et al.,2020,Calibration And 21-Cm Power Spectrum Estimation In
.,887PKNGU,"KAGRA Collaboration, LIGO Scientific Collaboration and Virgo Collaboration et al.",2020,Prospects For Observing And Localizing Gravitation
.,NZNMAYQB,Kailasham et al.,2020,Wet And Dry Internal Friction Can Be Measured With
.,BU6Q79SG,Kang et al.,2020,The Role Of Nanowrinkles In Mass Transport Across 
.,M64BRUTS,Kankala et al.,2020,Nanoarchitectured Structure And Surface Biofunctio
.,IVZNJVMI,Karton et al.,2020,Correction To “The High Performance Of Choline Arg
.,ICYDXM7I,Kennedy et al.,2020,Visible‐Light Photoswitching By Azobenzazoles
.,IU6LSS9X,Khabibullin et al.,2020,X-Raying Molecular Clouds With A Short Flare Prob
.,EPVTSWQZ,Khan et al.,2020,Super-Pangenome By Integrating The Wild Side Of A 
.,CJPTK94Z,Kheifets,2020,The Attoclock And The Tunneling Time Debate
.,IVCNCAVF,Khotimah et al.,2020,A High-Performance Spectral-Spatial Residual Netwo
.,JNDXSXVW,Kichenadasse et al.,2020,Association Between Body Mass Index And Overall Su
.,V2X5T6GB,Kichenadasse et al.,2020,Multiorgan Immune-Related Adverse Events During Tr
.,C79BXQPB,Kim et al.,2020,Umbd A Materials-Ready Dispersion Correction That
.,NPZK5WXM,Kim et al.,2020,Surface Enhanced Raman Scattering Artificial Nose 
.,H4IBG26E,Kirkpatrick et al.,2020,Destratification Of Thermally Stratified Turbulent
.,4JHPALG5,Kiss et al.,2020,Access-Om2 V1.0 A Global Ocean–Sea Ice Model At T
.,D87QYBJM,Knebe et al.,2020,The Three Hundred Project Shapes And Radial Align
.,8B4QX4GS,Kong et al.,2020,Reproducibility In The Absence Of Selective Report
.,AW93K5BQ,Konstantinidis et al.,2020,Phase Dynamics Of Effective Drag And Lift Componen
.,ERY72X4L,Koribalski et al.,2020,Wallaby – An Ska Pathfinder H I Survey
.,MCS4IUPA,Kozul et al.,2020,Response Of The Temporal Turbulent Boundary Layer 
.,KZLHGZNQ,Kroeger et al.,2020,Pristine Graphene As A Racemization Catalyst For A
.,IASCNSRN,Krumholz and McKee,2020,How Do Bound Star Clusters Form
.,N2LC679L,Krumholz et al.,2020,Cosmic Ray Transport In Starburst Galaxies
.,BPUGU7UI,Krumholz et al.,2020,Dynamics Of Small Grains In Transitional Discs
.,MV3ZURF9,Kumar et al.,2020,Discovery Of Ubiquitous Lithium Production In Low-
.,9KT4X9MY,Kumari et al.,2020,Computing 3d Chromatin Configurations From Contact
.,6R4TWNXM,Kuruwita et al.,2020,The Dependence Of Episodic Accretion On Eccentrici
.,D5SB4NAS,Kuuttila et al.,2020,Lin 358 A Symbiotic Binary Accreting Above The St
.,P3J84TVI,Lach et al.,2020,Nucleosynthesis Imprints From Different Type Ia Su
.,R485HSJ7,Lamprecht et al.,2020,Towards Fair Principles For Research Software
.,P5SS4SBR,Larraondo et al.,2020,Optimization Of Deep Learning Precipitation Models
.,S47AQNTT,Lei et al.,2020,Annual Cycles Of Sea Ice Motion And Deformation De
.,D6U83DKL,Li et al.,2020,Strong Intensification Of Hourly Rainfall Extremes
.,4ASTWI3A,Li et al.,2020,Why Are Some Crystals Straight
.,D83ECPG8,Li et al.,2020,Discretization Limits Of Lattice‐Boltzmann Methods
.,B925ILYX,Li et al.,2020,Moiré Patterns Arising From Bilayer Graphonegraph
.,4U3MHGGG,Li et al.,2020,Partial-Wave Mixing In Hamiltonian Effective Field
.,A2WKHM9C,Li et al.,2020,Richtmyer-Meshkov Instability Of An Imploding Flow
.,CELDLS9Z,Li et al.,2020,Trans-Basin Atlantic-Pacific Connections Further W
.,M4UCU9F3,Li et al.,2020,Implanting Ni-O-Vox Sites Into Cu-Doped Ni For Low
.,QJYUQULY,Liguori et al.,2020,A Joint Role For Forced And Internally-Driven Vari
.,36AFMK33,Line et al.,2020,Modelling And Peeling Extended Sources With Shapel
.,BYYGEAQ8,Liu et al.,2020,Strain Engineering Of Oxide Thin Films For Photoca
.,52BMTN9N,Liu et al.,2020,Physical Aging Investigations Of A Spirobisindane-
.,NMTUILSD,Liu et al.,2020,Kaonic Hydrogen And Deuterium In Hamiltonian Effec
.,HBJIYCFY,Liu et al.,2020,Atomistic Mechanisms Of Ultralarge Bending Deforma
.,93AMIL2E,Lu et al.,2020,Introducing The Crystalline Phase Of Dicalcium Pho
.,Y6LIQ4L7,Luca et al.,2020,Cell Membrane Penetration Without Pore Formation 
.,MJRQH5U4,Lundquist et al.,2020,Reactive Compression Molding Post‐Inverse Vulcaniz
.,5T9ZK8TB,Luo et al.,2020,Facile Self‐Forming Superionic Conductors Based On
.,5A9ZBQW2,Lutsch et al.,2020,Detection And Attribution Of Wildfire Pollution In
.,KB6W598X,Maj et al.,2020,Impedance And Voltage Power Spectra Of A Monopole 
.,ZBXT8XSU,Mandal et al.,2020,Molecular Cloud Formation By Compression Of Magnet
.,IZLUYAY8,Mansour et al.,2020,Underworld2 Python Geodynamics Modelling For Desk
.,5M59P4VH,Mao et al.,2020,Metal‐Free Grapheneboron Nitride Heterointerface 
.,TF9Q9CRU,Marlton et al.,2020,Discrimination Between Protonation Isomers Of Quin
.,IT72MEYH,Martinotti et al.,2020,Molecular Dynamics Simulation Of Small Molecules I
.,FXLNFBG3,Mathew and Federrath,2020,Implementation Of Stellar Heating Feedback In Simu
